,Date,Action,Ticker,Quantity,Price,Cash
0,2021-06-30,BUY,EURUSD=X,141742,1.1928904056549072,830917.3281216621
1,2021-06-30,BUY,GBPUSD=X,10761,1.3879058361053467,815982.0734193325
2,2021-06-30,BUY,USDBRL=X,5621,4.924799919128418,788299.7730739117
3,2021-06-30,BUY,USDCAD=X,68,1.2333999872207642,788215.9018747807
4,2021-06-30,BUY,USDCHF=X,857032,0.9196100234985352,80.68421578407288
5,2021-06-30,BUY,USDSGD=X,60,1.3427300453186035,0.12041306495666504
6,2021-07-30,SELL,EURUSD=X,101894,1.1845955848693848,120703.30293774605
7,2021-07-30,SELL,USDCHF=X,805132,0.909500002861023,852970.8592412472
8,2021-07-30,BUY,AUDUSD=X,63985,0.7377101182937622,805768.4773222208
9,2021-07-30,BUY,GBPUSD=X,23181,1.3906852006912231,773531.0036849976
10,2021-07-30,BUY,NZDUSD=X,67814,0.6960588693618774,726328.4675180912
11,2021-07-30,BUY,USDBRL=X,3607,5.114799976348877,707879.3840034008
12,2021-07-30,BUY,USDCAD=X,37634,1.2519700527191162,660762.7430393696
13,2021-07-30,BUY,USDCLP=X,61,761.4000244140625,614317.3415501118
14,2021-07-30,BUY,USDCNY=X,7273,6.4893999099731445,567119.9360048771
15,2021-07-30,BUY,USDHUF=X,155,304.0,519999.9360048771
16,2021-07-30,BUY,USDIDR=X,3,14462.599609375,476612.1371767521
17,2021-07-30,BUY,USDINR=X,634,74.38999938964844,429448.877563715
18,2021-07-30,BUY,USDJPY=X,429,109.89099884033203,382305.63906121254
19,2021-07-30,BUY,USDKRW=X,41,1149.4100341796875,335179.82765984535
20,2021-07-30,BUY,USDMXN=X,2370,19.913799285888672,287984.1233522892
21,2021-07-30,BUY,USDPLN=X,12177,3.876300096511841,240782.4170770645
22,2021-07-30,BUY,USDRUB=X,642,73.4386978149414,193634.77307987213
23,2021-07-30,BUY,USDSGD=X,34747,1.3560999631881714,146514.36765897274
24,2021-07-30,BUY,USDTHB=X,1438,32.810001373291016,99333.58568418026
25,2021-07-30,BUY,USDTRY=X,5519,8.551259994506836,52139.18177449703
26,2021-07-30,BUY,USDZAR=X,3206,14.719400405883789,4948.784073233604
27,2021-08-31,SELL,NZDUSD=X,585,0.7012377381324768,5359.008150041103
28,2021-08-31,SELL,USDBRL=X,166,5.2027997970581055,6222.672916352749
29,2021-08-31,SELL,USDCAD=X,319,1.2611000537872314,6624.963833510876
30,2021-08-31,SELL,USDCHF=X,162,0.9111999869346619,6772.578231394291
31,2021-08-31,SELL,USDMXN=X,32,20.1643009185791,7417.835860788822
32,2021-08-31,SELL,USDPLN=X,8,3.874300003051758,7448.830260813236
33,2021-08-31,BUY,AUDUSD=X,453,0.731598436832428,7117.416168928146
34,2021-08-31,BUY,EURUSD=X,107,1.1799006462097168,6991.166799783707
35,2021-08-31,BUY,GBPUSD=X,311,1.3762996196746826,6563.13761806488
36,2021-08-31,BUY,USDCNY=X,12,6.470799922943115,6485.488018989563
37,2021-08-31,BUY,USDHUF=X,4,295.718994140625,5302.612042427063
38,2021-08-31,BUY,USDINR=X,7,73.49659729003906,4788.13586139679
39,2021-08-31,BUY,USDSGD=X,243,1.3450000286102295,4461.300854444504
40,2021-08-31,BUY,USDTHB=X,11,32.52000045776367,4103.580849409103
41,2021-08-31,BUY,USDTRY=X,127,8.34862995147705,3043.304845571518
42,2021-09-30,SELL,AUDUSD=X,64437,0.7244277596473694,49723.25639396906
43,2021-09-30,SELL,EURUSD=X,39954,1.1686338186264038,96414.8519833684
44,2021-09-30,SELL,GBPUSD=X,34252,1.354224443435669,142799.74761992693
45,2021-09-30,SELL,NZDUSD=X,67228,0.6960008144378662,189590.4903729558
46,2021-09-30,SELL,USDBRL=X,9061,5.427599906921387,238769.97312957048
47,2021-09-30,SELL,USDCAD=X,37382,1.267699956893921,286159.13291817904
48,2021-09-30,SELL,USDCLP=X,61,802.1699829101562,335091.50187569857
