,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,USDKRW=X,894,1117.8699951171875,624.224365234375
1,2019-02-28,SELL,USDKRW=X,894,1114.300048828125,996808.4680175781
2,2019-02-28,BUY,USDJPY=X,9016,110.55599975585938,35.57421875
3,2019-03-29,SELL,USDJPY=X,9016,110.48999786376953,996213.3949584961
4,2019-03-29,BUY,USDKRW=X,875,1138.5,25.89495849609375
5,2019-06-28,SELL,USDKRW=X,875,1152.5,1008463.3949584961
6,2019-06-28,BUY,USDCNY=X,146598,6.8790998458862305,1.1157512664794922
7,2019-07-31,SELL,USDCNY=X,146598,6.892399787902832,1010413.1398582458
8,2019-07-31,BUY,USDJPY=X,9281,108.86599731445312,27.818782806396484
9,2019-08-30,SELL,USDJPY=X,9281,106.06999969482422,984463.48595047
10,2019-08-30,BUY,USDCNY=X,137585,7.155300140380859,1.5161361694335938
11,2019-09-30,SELL,USDCNY=X,137585,7.1315999031066895,981202.6888051033
12,2019-09-30,BUY,USDJPY=X,9105,107.75599670410156,84.33881425857544
