,Date,Action,Ticker,Quantity,Price,Cash
0,2021-01-29,BUY,USDBRL=X,18475,5.412600040435791,900002.2142529488
1,2021-01-29,BUY,USDCAD=X,78027,1.281599998474121,800002.8111720085
2,2021-01-29,BUY,USDCLP=X,135,738.2000122070312,700345.8095240593
3,2021-01-29,BUY,USDIDR=X,7,14195.0,600980.8095240593
4,2021-01-29,BUY,USDJPY=X,960,104.14299774169922,501003.53169202805
5,2021-01-29,BUY,USDKRW=X,90,1107.5,401328.53169202805
6,2021-01-29,BUY,USDMXN=X,4918,20.33152961730957,301338.0690340996
7,2021-01-29,BUY,USDPLN=X,26636,3.754300117492676,201338.53110456467
8,2021-01-29,BUY,USDRUB=X,1317,75.87339782714844,101413.26616621017
9,2021-01-29,BUY,USDZAR=X,6552,15.262200355529785,1415.3294367790222
10,2021-02-26,SELL,USDBRL=X,264,5.402964115142822,2841.7119631767273
11,2021-02-26,SELL,USDCAD=X,78027,1.2510000467300415,100453.49260938168
12,2021-02-26,SELL,USDCLP=X,135,700.4000244140625,195007.4959052801
13,2021-02-26,SELL,USDIDR=X,7,14097.7998046875,293692.0945380926
14,2021-02-26,SELL,USDJPY=X,31,105.94400024414062,296976.358545661
15,2021-02-26,SELL,USDKRW=X,1,1107.2099609375,298083.5685065985
16,2021-02-26,SELL,USDMXN=X,89,20.377559661865234,299897.1713165045
17,2021-02-26,SELL,USDPLN=X,26636,3.700659990310669,398467.95081841946
18,2021-02-26,SELL,USDRUB=X,1317,73.49469757080078,495260.4675191641
19,2021-02-26,SELL,USDZAR=X,6552,14.481599807739258,590143.9094594717
20,2021-02-26,BUY,AUDUSD=X,123342,0.7977026104927063,491753.6740760803
21,2021-02-26,BUY,EURUSD=X,80837,1.2171372175216675,393363.9528232813
22,2021-02-26,BUY,GBPUSD=X,69542,1.4148274660110474,294974.02118194103
23,2021-02-26,BUY,NZDUSD=X,132151,0.7445295453071594,196583.6972400546
24,2021-02-26,BUY,USDCHF=X,108526,0.9065999984741211,98194.02580565214
25,2021-02-26,BUY,USDTHB=X,3269,30.03700065612793,3.0706607699394226
26,2021-03-31,SELL,AUDUSD=X,123342,0.7641170620918274,94250.79733330011
27,2021-03-31,SELL,EURUSD=X,80837,1.177100658416748,189404.08325773478
28,2021-03-31,SELL,GBPUSD=X,69542,1.3775053024291992,285198.55699926615
29,2021-03-31,SELL,NZDUSD=X,132151,0.7009722590446472,377832.7420042753
30,2021-03-31,SELL,USDBRL=X,1098,5.780799865722656,384180.0602568388
31,2021-03-31,SELL,USDCHF=X,3165,0.9388999938964844,387151.6787375212
32,2021-03-31,SELL,USDJPY=X,28,109.83599853515625,390227.08669650555
33,2021-03-31,SELL,USDKRW=X,89,1131.6500244140625,490943.9388693571
34,2021-03-31,SELL,USDMXN=X,28,20.607379913330078,491520.94550693035
35,2021-03-31,SELL,USDTHB=X,97,31.190000534057617,494546.37555873394
36,2021-03-31,BUY,USDHUF=X,321,307.875,395718.50055873394
37,2021-03-31,BUY,USDIDR=X,6,14511.7001953125,308648.29938685894
38,2021-03-31,BUY,USDPLN=X,24955,3.9639101028442383,209728.92277038097
39,2021-03-31,BUY,USDTRY=X,12000,8.243490219116211,110807.04014098644
40,2021-03-31,BUY,USDZAR=X,6634,14.910730361938477,11889.254919886589
41,2021-04-30,SELL,USDBRL=X,17113,5.341400146484375,103296.6356266737
42,2021-04-30,SELL,USDCHF=X,105361,0.9086999893188477,199038.1752012968
43,2021-04-30,SELL,USDHUF=X,321,298.1099853515625,294731.48049914837
44,2021-04-30,SELL,USDJPY=X,15,108.50499725341797,296359.05545794964
45,2021-04-30,SELL,USDMXN=X,4801,19.89167022705078,391858.96421802044
46,2021-04-30,SELL,USDPLN=X,24955,3.768480062484741,485901.38417732716
47,2021-04-30,SELL,USDTHB=X,104,31.323999404907227,489159.0801154375
48,2021-04-30,SELL,USDTRY=X,259,8.184889793395996,491278.96657192707
49,2021-04-30,SELL,USDZAR=X,6634,14.204099655151367,585508.9636842012
50,2021-04-30,BUY,AUDUSD=X,123179,0.7801297307014465,489413.36358612776
51,2021-04-30,BUY,EURUSD=X,79183,1.213592290878296,393317.48521751165
52,2021-04-30,BUY,GBPUSD=X,68852,1.395673394203186,297222.5806798339
53,2021-04-30,BUY,NZDUSD=X,132126,0.727300226688385,201127.31092840433
54,2021-04-30,BUY,USDINR=X,1293,74.31179809570312,105042.15599066019
55,2021-04-30,BUY,USDRUB=X,1292,74.3635025024414,8964.510757505894
56,2021-05-31,SELL,EURUSD=X,241,1.2193188667297363,9258.36660438776
57,2021-05-31,SELL,GBPUSD=X,1084,1.4203739166259766,10798.051930010319
58,2021-05-31,SELL,USDIDR=X,6,14318.0,96706.05193001032
59,2021-05-31,SELL,USDINR=X,1293,72.68299865722656,190685.16919380426
60,2021-05-31,SELL,USDJPY=X,9,109.80899810791016,191673.45017677546
61,2021-05-31,SELL,USDRUB=X,1292,73.44020080566406,286558.1896176934
62,2021-05-31,SELL,USDTRY=X,393,8.48235034942627,289891.75330501795
63,2021-05-31,BUY,AUDUSD=X,1140,0.774250328540802,289009.10793048143
