,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,NZDUSD=X,732814,0.6823004484176636,500000.6791932583
1,2019-01-31,BUY,USDPLN=X,133168,3.7546401023864746,2.766038656234741
2,2019-02-28,SELL,NZDUSD=X,75,0.6895790696144104,54.48446887731552
3,2019-02-28,BUY,USDPLN=X,14,3.7939000129699707,1.3698686957359314
4,2019-03-29,SELL,USDPLN=X,133182,3.814300060272217,507997.4804958701
5,2019-03-29,BUY,NZDUSD=X,7252,0.6798281073570251,503067.36706131697
6,2019-03-29,BUY,USDTHB=X,15784,31.8700008392334,31.273814857006073
7,2019-04-30,SELL,NZDUSD=X,739991,0.6667200326919556,493398.0975266099
8,2019-04-30,SELL,USDTHB=X,165,31.93000030517578,498666.5475769639
9,2019-04-30,BUY,USDPLN=X,129447,3.852260112762451,3.032760202884674
10,2019-05-31,SELL,USDPLN=X,263,3.85509991645813,1016.9240382313728
11,2019-05-31,SELL,USDTHB=X,15619,31.81999969482422,498013.49927169085
12,2019-05-31,BUY,USDSGD=X,360738,1.3805400133132935,0.25594907999038696
13,2019-06-28,SELL,USDPLN=X,129184,3.744649887084961,483749.1069622636
14,2019-06-28,SELL,USDSGD=X,1753,1.354159951210022,486122.94935673475
15,2019-06-28,BUY,NZDUSD=X,727653,0.66806960105896,0.09993737936019897
16,2019-07-31,SELL,USDSGD=X,358985,1.3697999715805054,491737.7427352071
17,2019-07-31,BUY,NZDUSD=X,6965,0.6630904078483582,487119.31804454327
18,2019-07-31,BUY,USDPLN=X,126595,3.8478500843048096,0.7366219758987427
19,2019-08-30,SELL,NZDUSD=X,734618,0.6337296366691589,465549.9348526001
20,2019-08-30,SELL,USDPLN=X,4519,3.9602200984954834,483446.1694777012
21,2019-08-30,BUY,USDSGD=X,348216,1.388350009918213,0.4824240207672119
22,2019-09-30,SELL,USDPLN=X,1106,4.014289855957031,4440.287004709244
23,2019-09-30,BUY,USDSGD=X,3213,1.381790041923523,0.5956000089645386
24,2019-10-31,SELL,USDPLN=X,120970,3.8378000259399414,464259.2647379637
25,2019-10-31,SELL,USDSGD=X,351429,1.3619999885559082,942905.5587161779
26,2019-10-31,BUY,NZDUSD=X,742198,0.6352109909057617,471453.2316879034
27,2019-10-31,BUY,USDTHB=X,15590,30.239999771118164,11.635256171226501
28,2019-11-29,SELL,NZDUSD=X,3585,0.6413010954856873,2310.6996834874153
29,2019-11-29,SELL,USDTHB=X,15590,30.234878540039062,473672.4561226964
30,2019-11-29,BUY,USDPLN=X,120979,3.915299892425537,3.3904369473457336
31,2019-12-31,SELL,NZDUSD=X,25683,0.6706413626670837,17227.472554326057
32,2019-12-31,SELL,USDPLN=X,120979,3.809689998626709,478119.9588981867
33,2019-12-31,BUY,USDTHB=X,15862,30.141000747680664,23.405038475990295
