,Date,Action,Ticker,Quantity,Price,Cash
71,2021-11-30,SELL,GBPUSD=X,49393,1.334098219871521,65896.90021240711
72,2021-11-30,SELL,NZDUSD=X,155115,0.6826311349868774,171783.2287158966
73,2021-11-30,SELL,USDCHF=X,119095,0.9243199825286865,281865.1170351505
74,2021-11-30,SELL,USDINR=X,1,74.98159790039062,281940.0986330509
75,2021-11-30,SELL,USDMXN=X,1,21.72960090637207,281961.8282339573
76,2021-11-30,SELL,USDRUB=X,1,75.5199966430664,282037.34823060036
77,2021-11-30,SELL,USDTHB=X,1,33.56399917602539,282070.9122297764
78,2021-11-30,BUY,USDCAD=X,46422,1.2724800109863281,222999.84515976906
79,2021-11-30,BUY,USDSGD=X,162774,1.3699899911880493,1.0943341255187988
80,2021-12-31,SELL,USDCHF=X,229255,0.9136000275611877,209448.46865266562
81,2021-12-31,SELL,USDHUF=X,1,325.70001220703125,209774.16866487265
82,2021-12-31,SELL,USDSGD=X,357351,1.3508000373840332,692483.9128240943
83,2021-12-31,BUY,GBPUSD=X,91915,1.349879264831543,568409.760197103
84,2021-12-31,BUY,USDCAD=X,444674,1.2782599925994873,0.7762479186058044
85,2022-01-31,SELL,GBPUSD=X,27553,1.3388315439224243,36889.60177761316
86,2022-01-31,SELL,USDCAD=X,410036,1.2745699882507324,559509.1814799905
87,2022-01-31,BUY,USDCHF=X,601060,0.930869996547699,0.4613550305366516
88,2022-02-28,SELL,USDCHF=X,94313,0.9258400201797485,87319.21117824316
89,2022-02-28,BUY,GBPUSD=X,2326,1.337327480316162,84208.58745902777
90,2022-02-28,BUY,USDCAD=X,65738,1.2809499502182007,1.4996315836906433
91,2022-03-31,SELL,GBPUSD=X,66688,1.3093804121017456,87321.4605538249
92,2022-03-31,SELL,USDCAD=X,146798,1.2497899532318115,270788.12610834837
93,2022-03-31,BUY,AUDUSD=X,88979,0.7514672875404358,203923.31833028793
94,2022-03-31,BUY,USDCHF=X,166810,0.9311500191688538,48598.18363273144
95,2022-03-31,BUY,USDCNY=X,2049,6.363100051879883,35560.19162642956
96,2022-03-31,BUY,USDSGD=X,26220,1.355970025062561,6.6575692892074585
97,2022-04-29,SELL,AUDUSD=X,21622,0.7125704288482666,15413.855381846428
98,2022-04-29,SELL,USDCHF=X,874252,0.9686700105667114,862275.549459815
99,2022-04-29,BUY,EURUSD=X,45471,1.0555092096328735,814280.4901885986
100,2022-04-29,BUY,GBPUSD=X,38267,1.2541857957839966,766286.5623413324
101,2022-04-29,BUY,NZDUSD=X,73363,0.6542190313339233,718291.0915455818
102,2022-04-29,BUY,USDBRL=X,9669,4.963600158691406,670298.0416111946
103,2022-04-29,BUY,USDCAD=X,37455,1.2813999652862549,622303.2059113979
104,2022-04-29,BUY,USDCLP=X,56,846.4500122070312,574902.0052278042
105,2022-04-29,BUY,USDCNY=X,5268,6.559500217437744,540346.5580823421
106,2022-04-29,BUY,USDHUF=X,134,358.0899963378906,492362.4985730648
107,2022-04-29,BUY,USDIDR=X,3,14447.5,449019.9985730648
108,2022-04-29,BUY,USDINR=X,627,76.47219848632812,401071.93012213707
109,2022-04-29,BUY,USDJPY=X,373,128.3939971923828,353180.9691693783
110,2022-04-29,BUY,USDKRW=X,37,1266.280029296875,306328.6080853939
111,2022-04-29,BUY,USDMXN=X,2355,20.372299194335938,258351.84348273277
112,2022-04-29,BUY,USDPLN=X,10765,4.458144187927246,210359.92129969597
113,2022-04-29,BUY,USDRUB=X,649,73.83999633789062,162437.76367640495
114,2022-04-29,BUY,USDSGD=X,8540,1.380769968032837,150645.98814940453
115,2022-04-29,BUY,USDTHB=X,1397,34.3489990234375,102660.43651366234
116,2022-04-29,BUY,USDTRY=X,3240,14.809800148010254,54676.684034109116
117,2022-04-29,BUY,USDZAR=X,3025,15.863659858703613,6689.112961530685
118,2022-05-07,SELL,USDRUB=X,649,64.79000091552734,48737.82355570793
119,2022-05-31,SELL,AUDUSD=X,835,0.7162810564041138,49335.91823780537
120,2022-05-31,SELL,EURUSD=X,1070,1.0731456279754639,50484.18405973911
121,2022-05-31,SELL,GBPUSD=X,537,1.262833595275879,51162.32570040226
122,2022-05-31,SELL,NZDUSD=X,441,0.6534098386764526,51450.479439258575
123,2022-05-31,SELL,USDCAD=X,6,1.2723699808120728,51458.11365914345
124,2022-05-31,SELL,USDCNY=X,202,6.6975998878479,52811.028836488724
125,2022-05-31,SELL,USDHUF=X,4,366.94000244140625,54278.78884625435
126,2022-05-31,SELL,USDINR=X,13,77.69200134277344,55288.7848637104
127,2022-05-31,SELL,USDTRY=X,322,16.334299087524414,60548.429169893265
128,2022-05-31,BUY,USDBRL=X,405,4.729599952697754,58632.941189050674
129,2022-05-31,BUY,USDCHF=X,195,0.9578499794006348,58446.16044306755
130,2022-05-31,BUY,USDCLP=X,1,826.0,57620.16044306755
131,2022-05-31,BUY,USDJPY=X,1,127.28500366210938,57492.87543940544
132,2022-05-31,BUY,USDKRW=X,1,1251.5899658203125,56241.28547358513
133,2022-05-31,BUY,USDMXN=X,79,19.56999969482422,54695.255497694016
134,2022-05-31,BUY,USDPLN=X,428,4.2566399574279785,52873.41359591484
135,2022-05-31,BUY,USDRUB=X,716,66.46499633789062,5284.476217985153
136,2022-05-31,BUY,USDSGD=X,72,1.367900013923645,5185.987416982651
137,2022-05-31,BUY,USDTHB=X,1,34.07699966430664,5151.910417318344
138,2022-05-31,BUY,USDZAR=X,36,15.5649995803833,4591.570432424545
139,2022-06-11,SELL,USDRUB=X,716,57.96500015258789,46094.510541677475
140,2022-06-30,SELL,USDBRL=X,896,5.266600131988525,50813.384259939194
141,2022-06-30,SELL,USDCLP=X,3,910.6799926757812,53545.42423796654
142,2022-06-30,SELL,USDHUF=X,1,377.2200012207031,53922.64423918724
143,2022-06-30,SELL,USDINR=X,2,79.07319641113281,54080.790632009506
144,2022-06-30,SELL,USDJPY=X,18,136.0469970703125,56529.63657927513
145,2022-06-30,SELL,USDMXN=X,34,20.1466007232666,57214.621003866196
146,2022-06-30,SELL,USDPLN=X,356,4.45989990234375,58802.34536910057
147,2022-06-30,SELL,USDTHB=X,23,35.15999984741211,59611.02536559105
148,2022-06-30,SELL,USDTRY=X,10,16.624500274658203,59777.27036833763
149,2022-06-30,SELL,USDZAR=X,52,16.063400268554688,60612.567182302475
150,2022-06-30,BUY,AUDUSD=X,3479,0.6904398798942566,58210.526840150356
151,2022-06-30,BUY,EURUSD=X,1526,1.0523545742034912,56604.63375991583
152,2022-06-30,BUY,GBPUSD=X,1918,1.2189769744873047,54266.63592284918
153,2022-06-30,BUY,NZDUSD=X,4568,0.6237096786499023,51417.530110776424
154,2022-06-30,BUY,USDCAD=X,96,1.2872999906539917,51293.94931167364
155,2022-06-30,BUY,USDCHF=X,775,0.9566900134086609,50552.51455128193
156,2022-06-30,BUY,USDCNY=X,90,6.707300186157227,49948.85753452778
157,2022-06-30,BUY,USDRUB=X,899,53.714900970458984,1659.1615620851517
158,2022-06-30,BUY,USDSGD=X,2,1.387470006942749,1656.3866220712662
159,2022-07-29,SELL,USDHUF=X,4,395.75,3239.386622071266
160,2022-07-29,SELL,USDPLN=X,336,4.685051918029785,4813.564066529274
161,2022-07-29,SELL,USDRUB=X,69,59.34000015258789,8908.024077057838
162,2022-07-29,SELL,USDTHB=X,32,36.637001037597656,10080.408110260963
163,2022-07-29,SELL,USDTRY=X,154,17.867399215698242,12831.987589478493
164,2022-07-29,SELL,USDZAR=X,57,16.66699981689453,13782.006579041481
165,2022-07-29,BUY,AUDUSD=X,327,0.6994900107383728,13553.273345530033
166,2022-07-29,BUY,EURUSD=X,2258,1.0209290981292725,11248.015441954136
167,2022-07-29,BUY,GBPUSD=X,796,1.2163082361221313,10279.83408600092
168,2022-07-29,BUY,NZDUSD=X,1091,0.6260290145874023,9596.836431086063
169,2022-07-29,BUY,USDBRL=X,204,5.243000030517578,8527.264424860477
170,2022-07-29,BUY,USDCAD=X,836,1.2817100286483765,7455.754840910435
171,2022-07-29,BUY,USDCHF=X,821,0.9581900238990784,6669.080831289291
172,2022-07-29,BUY,USDCNY=X,75,6.757400035858154,6162.27582859993
173,2022-07-29,BUY,USDINR=X,4,79.84739685058594,5842.886241197586
174,2022-07-29,BUY,USDJPY=X,5,136.11099243164062,5162.331279039383
175,2022-07-29,BUY,USDMXN=X,14,20.373300552368164,4877.105071306229
176,2022-07-29,BUY,USDSGD=X,770,1.381700038909912,3813.1960413455963
177,2022-08-31,SELL,USDCAD=X,497,1.300130009651184,4459.360656142235
178,2022-08-31,SELL,USDCHF=X,411,0.9671199917793274,4856.846972763538
179,2022-08-31,SELL,USDCNY=X,148,6.9070000648498535,5879.082982361317
180,2022-08-31,SELL,USDHUF=X,4,407.1499938964844,7507.682957947254
181,2022-08-31,SELL,USDJPY=X,5,138.5959930419922,8200.662923157215
182,2022-08-31,SELL,USDKRW=X,1,1345.72998046875,9546.392903625965
183,2022-08-31,SELL,USDPLN=X,77,4.725154876708984,9910.229829132557
184,2022-08-31,SELL,USDRUB=X,31,61.71500015258789,11823.394833862782
185,2022-08-31,SELL,USDSGD=X,302,1.3952399492263794,12244.757298529148
186,2022-08-31,SELL,USDTRY=X,44,18.18000030517578,13044.677311956882
187,2022-08-31,SELL,USDZAR=X,21,16.809640884399414,13397.67977052927
188,2022-08-31,BUY,AUDUSD=X,977,0.6907508373260498,12722.81620246172
189,2022-08-31,BUY,EURUSD=X,1000,1.0014019012451172,11721.414301216602
190,2022-08-31,BUY,GBPUSD=X,1571,1.172250509262085,9879.808751165867
191,2022-08-31,BUY,NZDUSD=X,1367,0.6160708069801331,9037.639958024025
192,2022-08-31,BUY,USDBRL=X,415,5.027200222015381,6951.351865887642
193,2022-08-31,BUY,USDCLP=X,1,882.010009765625,6069.341856122017
194,2022-08-31,BUY,USDMXN=X,50,19.984800338745117,5070.101839184761
195,2022-08-31,BUY,USDTHB=X,13,36.31999969482422,4597.941843152046
196,2022-09-30,SELL,USDBRL=X,477,5.374199867248535,7161.4351798295975
197,2022-09-30,SELL,USDCAD=X,1130,1.3627899885177612,8701.387866854668
198,2022-09-30,SELL,USDCLP=X,2,956.030029296875,10613.447925448418
199,2022-09-30,SELL,USDCNY=X,174,7.198999881744385,11866.07390487194
200,2022-09-30,SELL,USDHUF=X,3,425.2049865722656,13141.688864588737
201,2022-09-30,SELL,USDJPY=X,9,144.3979949951172,14441.270819544792
202,2022-09-30,SELL,USDKRW=X,1,1421.949951171875,15863.220770716667
203,2022-09-30,SELL,USDPLN=X,314,4.95419979095459,17418.83950507641
204,2022-09-30,SELL,USDSGD=X,433,1.4364399909973145,18040.818021178246
205,2022-09-30,SELL,USDTHB=X,34,37.90999984741211,19329.758015990257
206,2022-09-30,SELL,USDTRY=X,6,18.523300170898438,19440.897817015648
207,2022-09-30,SELL,USDZAR=X,125,17.85460090637207,21672.722930312157
208,2022-09-30,BUY,AUDUSD=X,5692,0.6504995822906494,17970.07930791378
209,2022-09-30,BUY,EURUSD=X,2407,0.9708172082901001,15633.32228755951
210,2022-09-30,BUY,GBPUSD=X,4206,1.0835996866226196,11075.702005624771
211,2022-09-30,BUY,NZDUSD=X,7639,0.5718501210212708,6707.338931143284
212,2022-09-30,BUY,USDCHF=X,304,0.977620005607605,6410.142449438572
213,2022-09-30,BUY,USDMXN=X,17,20.18494987487793,6066.998301565647
214,2022-09-30,BUY,USDRUB=X,58,58.41510009765625,2678.9224959015846
