,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,NVDA,290529,3.407104253768921,10137.40825676918
1,2019-01-31,BUY,TSLA,492,20.584667205810547,9.751991510391235
2,2019-02-28,SELL,NVDA,12749,3.8539791107177734,49144.131674051285
3,2019-02-28,BUY,TSLA,2342,20.982667922973633,2.723398447036743
4,2019-03-06,SELL,TSLA,2834,18.43600082397461,52250.34973359108
5,2019-03-29,SELL,NVDA,25169,4.400114059448242,162996.8204958439
6,2019-03-29,BUY,TSLA,8775,18.57466697692871,4.1177732944488525
7,2019-04-26,SELL,TSLA,8775,16.5086669921875,144867.67062973976
8,2019-04-30,SELL,NVDA,18473,4.451748371124268,227104.81828951836
9,2019-04-30,BUY,TSLA,14107,16.097999572753906,10.338316679000854
10,2019-05-18,SELL,TSLA,14107,14.0686674118042,198477.02949500084
11,2019-05-31,BUY,NVDA,38294,3.4572551250457764,66084.90173649788
12,2019-05-31,BUY,TSLA,5266,12.54800033569336,7.13196873664856
13,2019-06-28,SELL,TSLA,3520,14.855999946594238,52300.25178074837
14,2019-06-28,BUY,NVDA,12892,4.05670166015625,1.2539780139923096
15,2019-07-31,SELL,NVDA,931,4.360400199890137,4060.7865641117096
16,2019-07-31,BUY,TSLA,251,16.150667190551758,6.969099283218384
17,2019-08-16,SELL,TSLA,1997,14.37600040435791,28715.841906785965
18,2019-08-30,BUY,NVDA,355,4.154504776000977,27240.99271130562
19,2019-08-30,BUY,TSLA,1842,14.780667304992676,15.003535509109497
20,2019-09-30,SELL,NVDA,2049,4.272920608520508,8770.21786236763
21,2019-09-30,BUY,TSLA,543,16.142000198364258,5.111754655838013
22,2019-10-31,SELL,TSLA,929,21.000667572021484,19514.731929063797
23,2019-10-31,BUY,NFLX,13,291.45001220703125,15725.88177037239
24,2019-10-31,BUY,NVDA,3061,5.050086498260498,267.5669991970062
25,2019-11-29,SELL,TSLA,1455,22.086000442504883,32402.69764304161
26,2019-11-29,BUY,NFLX,12,315.92999267578125,28611.537730932236
27,2019-11-29,BUY,NVDA,5232,5.433221817016602,184.92118430137634
28,2019-12-31,SELL,NFLX,3,323.30999755859375,1154.8511769771576
29,2019-12-31,SELL,NVDA,11759,5.783752918243408,69166.0017426014
30,2019-12-31,SELL,TSLA,1,27.64666748046875,69193.64841008186
31,2019-12-31,BUY,CSCO,1699,40.72336196899414,4.6564247608184814
32,2019-01-03,SELL,NVDA,279233,3.378089189529419,943278.6350846291
33,2019-01-03,SELL,NFLX,22,267.6600036621094,949167.1551651955
34,2019-01-03,SELL,CSCO,1699,35.743019104003906,1009894.5446228981
35,2019-01-31,BUY,NVDA,293404,3.407104253768921,10236.528150081635
36,2019-01-31,BUY,TSLA,497,20.584667205810547,5.948548793792725
37,2019-02-28,SELL,NVDA,12875,3.8539791107177734,49625.929599285126
38,2019-02-28,BUY,TSLA,2365,20.982667922973633,1.9199614524841309
39,2019-03-06,SELL,TSLA,2862,18.43600082397461,52765.754319667816
40,2019-03-29,SELL,NVDA,25418,4.400114059448242,164607.85348272324
41,2019-03-29,BUY,TSLA,8861,18.57466697692871,17.729400157928467
42,2019-04-26,SELL,TSLA,8861,16.5086669921875,146301.02761793137
43,2019-04-30,SELL,NVDA,18656,4.451748371124268,229352.8452296257
44,2019-04-30,BUY,TSLA,14247,16.097999572753906,4.6453166007995605
45,2019-05-18,SELL,TSLA,14247,14.0686674118042,200440.94993257523
46,2019-05-31,BUY,NVDA,38673,3.4572551250457764,66738.52248167992
47,2019-05-31,BUY,TSLA,5318,12.54800033569336,8.256696462631226
48,2019-06-28,SELL,TSLA,3555,14.855999946594238,52821.33650660515
49,2019-06-28,BUY,NVDA,13020,4.05670166015625,3.0808913707733154
50,2019-07-31,SELL,NVDA,941,4.360400199890137,4106.217479467392
51,2019-07-31,BUY,TSLA,254,16.150667190551758,3.9480130672454834
52,2019-08-16,SELL,TSLA,2017,14.37600040435791,29000.34082865715
53,2019-08-30,BUY,NVDA,359,4.154504776000977,27508.8736140728
54,2019-08-30,BUY,TSLA,1861,14.780667304992676,2.0517594814300537
55,2019-09-30,SELL,NVDA,2069,4.272920608520508,8842.72449851036
56,2019-09-30,BUY,TSLA,547,16.142000198364258,13.050390005111694
57,2019-10-31,SELL,TSLA,938,21.000667572021484,19711.676572561264
58,2019-10-31,BUY,NFLX,14,291.45001220703125,15631.376401662827
59,2019-10-31,BUY,NVDA,3090,5.050086498260498,26.609122037887573
60,2019-11-29,SELL,TSLA,1469,22.086000442504883,32470.94377207756
61,2019-11-29,BUY,NFLX,11,315.92999267578125,28995.713852643967
62,2019-11-29,BUY,NVDA,5288,5.433221817016602,264.8368842601776
63,2019-12-31,SELL,NFLX,3,323.30999755859375,1234.7668769359589
64,2019-12-31,SELL,NVDA,11876,5.783752918243408,69922.61653399467
65,2019-12-31,SELL,TSLA,1,27.64666748046875,69950.26320147514
66,2019-12-31,BUY,CSCO,1717,40.72336196899414,28.25070071220398
67,2019-01-03,SELL,NVDA,281999,3.378089189529419,952646.0240588188
68,2019-01-03,SELL,NFLX,22,267.6600036621094,958534.5441393852
69,2019-01-03,SELL,CSCO,1717,35.743019104003906,1019905.3079409599
70,2019-01-31,BUY,NVDA,296312,3.407104253768921,10339.432298183441
71,2019-01-31,BUY,TSLA,502,20.584667205810547,5.929360866546631
72,2019-02-28,SELL,NVDA,13003,3.8539791107177734,50119.219737529755
73,2019-02-28,BUY,TSLA,2388,20.982667922973633,12.608737468719482
74,2019-03-06,SELL,TSLA,2890,18.43600082397461,53292.65111875534
75,2019-03-29,SELL,NVDA,25669,4.400114059448242,166239.17891073227
76,2019-03-29,BUY,TSLA,8949,18.57466697692871,14.484134197235107
77,2019-04-26,SELL,TSLA,8949,16.5086669921875,147750.54504728317
78,2019-04-30,SELL,NVDA,18841,4.451748371124268,231625.9361076355
79,2019-04-30,BUY,TSLA,14388,16.097999572753906,7.918254852294922
