,Date,Action,Ticker,Quantity,Price,Cash
0,2021-01-29,BUY,AUDUSD=X,130701,0.765099823474884,900000.6879720092
1,2021-01-29,BUY,EURUSD=X,82609,1.2105072736740112,800001.8926010728
2,2021-01-29,BUY,GBPUSD=X,73155,1.3669419288635254,700003.2557950616
3,2021-01-29,BUY,NZDUSD=X,140002,0.7142704129219055,600003.969445169
4,2021-01-29,BUY,USDBRL=X,18475,5.412600040435791,500006.18369811773
5,2021-02-26,BUY,USDBRL=X,262,5.402964115142822,498590.6070999503
6,2021-02-26,BUY,USDCLP=X,144,700.4000244140625,397733.0035843253
7,2021-02-26,BUY,USDZAR=X,6990,14.481599807739258,296506.6209282279
8,2021-02-26,BUY,USDIDR=X,7,14097.7998046875,197822.0222954154
9,2021-02-26,BUY,USDMXN=X,4968,20.377559661865234,96586.30589526892
10,2021-03-31,SELL,USDBRL=X,1183,5.780799865722656,103424.99213641882
11,2021-03-31,SELL,USDZAR=X,184,14.910730361938477,106168.5665230155
12,2021-03-31,SELL,USDMXN=X,43,20.607379913330078,107054.68385928869
13,2021-03-31,SELL,USDCLP=X,5,733.5999755859375,110722.68373721838
14,2021-03-31,BUY,USDTRY=X,12309,8.243490219116211,9253.56263011694
15,2021-04-30,SELL,USDTRY=X,56,8.184889793395996,9711.916458547115
16,2021-04-30,BUY,USDBRL=X,1221,5.341400146484375,3190.0668796896935
17,2021-04-30,BUY,USDZAR=X,224,14.204099655151367,8.348556935787201
18,2021-04-30,BUY,USDMXN=X,0,19.89167022705078,8.348556935787201
19,2021-04-30,BUY,USDCLP=X,0,695.7999877929688,8.348556935787201
20,2021-05-31,SELL,USDTRY=X,393,8.48235034942627,3341.912244260311
21,2021-05-31,BUY,USDBRL=X,429,5.2382001876831055,1094.7243637442589
22,2021-05-31,BUY,USDZAR=X,79,13.756460189819336,7.9640087485313416
23,2021-05-31,BUY,USDMXN=X,0,19.95185089111328,7.9640087485313416
24,2021-06-30,SELL,USDTRY=X,367,8.683099746704102,3194.6616157889366
25,2021-06-30,SELL,USDZAR=X,104,14.247400283813477,4676.391245305538
26,2021-06-30,SELL,USDCLP=X,3,734.5,6879.891245305538
27,2021-06-30,BUY,USDBRL=X,1058,4.924799919128418,1669.452930867672
28,2021-06-30,BUY,USDMXN=X,84,19.817169189453125,4.8107189536094666
29,2021-07-30,SELL,USDBRL=X,651,5.114799976348877,3334.5455035567284
