,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,NZDUSD=X,732814,0.6823004484176636,500000.6791932583
1,2019-01-31,BUY,USDJPY=X,4569,109.41699981689453,74.40702986717224
2,2019-02-28,SELL,NZDUSD=X,732814,0.6895790696144104,505407.6033502817
3,2019-02-28,BUY,USDJPY=X,1,110.55599975585938,505297.04735052586
4,2019-02-28,BUY,USDMXN=X,26336,19.18501091003418,40.60002386569977
5,2019-03-29,SELL,USDJPY=X,4570,110.48999786376953,504979.89026129246
6,2019-03-29,SELL,USDMXN=X,26336,19.363849639892578,1014946.2343775034
7,2019-03-29,BUY,NZDUSD=X,746472,0.6798281073570251,507473.5874224901
8,2019-03-29,BUY,USDTHB=X,15923,31.8700008392334,7.564059376716614
9,2019-04-30,SELL,NZDUSD=X,746472,0.6667200326919556,497695.4003030062
10,2019-04-30,SELL,USDTHB=X,167,31.93000030517578,503027.7103539705
11,2019-04-30,BUY,USDJPY=X,4507,111.59300231933594,78.04890072345734
12,2019-05-31,SELL,USDJPY=X,4507,109.54199981689453,493783.8420754671
13,2019-05-31,SELL,USDTHB=X,118,31.81999969482422,497538.60203945637
14,2019-05-31,BUY,USDMXN=X,26000,19.135480880737305,16.099140286445618
15,2019-06-28,SELL,USDMXN=X,439,19.136699676513672,8417.110298275948
16,2019-06-28,SELL,USDTHB=X,15638,30.739999771118164,489129.2267190218
17,2019-06-28,BUY,NZDUSD=X,732153,0.66806960105896,0.0640949010848999
18,2019-07-31,SELL,USDMXN=X,25561,19.04669952392578,486852.750625968
19,2019-07-31,BUY,NZDUSD=X,1032,0.6630904078483582,486168.4413250685
20,2019-07-31,BUY,USDJPY=X,4465,108.86599731445312,81.76331603527069
21,2019-08-30,SELL,NZDUSD=X,733185,0.6337296366691589,464722.82697731256
22,2019-08-30,SELL,USDJPY=X,4465,106.06999969482422,938325.3756147027
23,2019-08-30,BUY,USDMXN=X,23295,20.139400482177734,469178.0413823724
24,2019-08-30,BUY,USDTHB=X,15322,30.6200008392334,18.388523638248444
25,2019-09-30,SELL,USDTHB=X,15322,30.6299991607666,469331.2356649041
26,2019-09-30,BUY,USDJPY=X,4302,107.75599670410156,5764.937843859196
27,2019-09-30,BUY,USDMXN=X,290,19.65703010559082,64.39911323785782
28,2019-10-31,SELL,USDJPY=X,81,108.8740005493164,8883.193157732487
29,2019-10-31,SELL,USDMXN=X,23585,19.107200622558594,459526.5198407769
30,2019-10-31,BUY,NZDUSD=X,723423,0.6352109909057617,0.2791667580604553
31,2019-11-29,SELL,NZDUSD=X,1788,0.6413010954856873,1146.9255254864693
32,2019-11-29,SELL,USDJPY=X,4221,109.36699676513672,462785.01887112856
33,2019-11-29,BUY,USDMXN=X,23666,19.554649353027344,4.687282383441925
34,2019-12-31,SELL,NZDUSD=X,28608,0.6706413626670837,19190.395385563374
35,2019-12-31,SELL,USDMXN=X,23666,18.827899932861328,464771.47519665956
36,2019-12-31,BUY,USDJPY=X,4247,109.4280014038086,30.753234684467316
