,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,AUDUSD=X,832431,0.7159220576286316,404044.2856461406
1,2019-01-31,BUY,USDPLN=X,107611,3.7546401023864746,3.7095882296562195
2,2019-02-28,SELL,USDPLN=X,1534,3.7939000129699707,5823.552208125591
3,2019-02-28,BUY,AUDUSD=X,8095,0.719398558139801,0.02087998390197754
4,2019-03-29,SELL,AUDUSD=X,462470,0.7084510922431946,327637.3975096941
5,2019-03-29,SELL,USDPLN=X,39778,3.814300060272217,479362.62530720234
6,2019-03-29,BUY,USDBRL=X,55986,3.9881999492645264,256079.26294767857
7,2019-03-29,BUY,USDCNY=X,38071,6.726200103759766,6.09879744052887
8,2019-04-30,SELL,USDBRL=X,55132,3.9291999340057373,216630.74955904484
9,2019-04-30,BUY,AUDUSD=X,179870,0.7044287323951721,89925.15346312523
10,2019-04-30,BUY,USDCNY=X,1147,6.728799819946289,82207.22006964684
11,2019-04-30,BUY,USDPLN=X,21338,3.852260112762451,7.693783521652222
12,2019-05-31,SELL,USDBRL=X,854,3.973400115966797,3400.9774825572968
13,2019-05-31,SELL,USDCNY=X,4703,6.913400173187256,35914.69849705696
14,2019-05-31,SELL,USDPLN=X,1860,3.85509991645813,43085.18434166908
15,2019-05-31,BUY,AUDUSD=X,62276,0.691840410232544,0.13095402717590332
16,2019-06-28,SELL,USDCNY=X,7167,6.8790998458862305,49302.63954949379
17,2019-06-28,BUY,AUDUSD=X,47500,0.6986606121063232,16116.260474443436
18,2019-06-28,BUY,USDPLN=X,4303,3.744649887084961,3.032010316848755
19,2019-07-31,SELL,AUDUSD=X,15427,0.6899406909942627,10646.74705028534
20,2019-07-31,SELL,USDCNY=X,23,6.892399787902832,10805.272245407104
21,2019-07-31,BUY,USDPLN=X,2808,3.8478500843048096,0.5092086791992188
22,2019-08-30,SELL,USDCNY=X,24164,7.155300140380859,172901.18180084229
23,2019-08-30,SELL,USDPLN=X,384,3.9602200984954834,174421.90631866455
24,2019-08-30,BUY,AUDUSD=X,258801,0.6739588975906372,0.6696633100509644
25,2019-09-30,SELL,USDCNY=X,3161,7.1315999031066895,22543.656957030296
26,2019-09-30,SELL,USDPLN=X,5980,4.014289855957031,46549.11029565334
27,2019-09-30,BUY,AUDUSD=X,68920,0.6754018664360046,0.4136608839035034
28,2019-10-31,SELL,AUDUSD=X,11441,0.6855888962745667,7844.236223161221
29,2019-10-31,BUY,USDPLN=X,2043,3.8378000259399414,3.6107701659202576
30,2019-11-29,SELL,USDPLN=X,38746,3.915299892425537,151705.82040208578
31,2019-11-29,BUY,AUDUSD=X,207015,0.6767200231552124,11614.624808609486
32,2019-11-29,BUY,USDBRL=X,785,4.262700080871582,8268.405245125294
33,2019-11-29,BUY,USDCNY=X,1176,7.027900218963623,3.5945876240730286
34,2019-12-31,SELL,AUDUSD=X,221531,0.6982996463775635,154698.6135492921
35,2019-12-31,SELL,USDBRL=X,784,4.022299766540527,157852.09656625986
36,2019-12-31,SELL,USDCNY=X,1175,6.994800090789795,166070.98667293787
37,2019-12-31,BUY,USDPLN=X,43591,3.809689998626709,2.7899428009986877
